author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time,bug_ratio,average_fix_distance,average_find_bug_time,average_fix_bug_time,total_find_bug_time_day,total_fix_bug_time_day,average_find_bug_time_day,average_fix_bug_time_day
Nazarov Sergey,2,1,1.0,31172483.0,31172483.0,0.5,1.0,31172483.0,31172483.0,360.7926273148148,360.7926273148148,360.7926273148148,360.7926273148148
Nabendu Maiti,2,1,1.0,2966487.0,2966487.0,0.5,1.0,2966487.0,2966487.0,34.33434027777778,34.33434027777778,34.33434027777778,34.33434027777778
Ming Ling,2,1,1.0,11134520.0,11134520.0,0.5,1.0,11134520.0,11134520.0,128.87175925925925,128.87175925925925,128.87175925925925,128.87175925925925
Mihai Serban,2,1,1.0,349836.0,349836.0,0.5,1.0,349836.0,349836.0,4.049027777777778,4.049027777777778,4.049027777777778,4.049027777777778
Michael Downey,2,1,2.333333333333333,58678986.0,459046231.0,0.5,2.333333333333333,58678986.0,459046231.0,679.1549305555556,5313.035081018518,679.1549305555556,5313.035081018518
Matt Sickler,2,1,1.0,1943208.0,1943208.0,0.5,1.0,1943208.0,1943208.0,22.490833333333335,22.490833333333335,22.490833333333335,22.490833333333335
Mats Karrman,2,1,1.0,8093805.0,8093805.0,0.5,1.0,8093805.0,8093805.0,93.67829861111112,93.67829861111112,93.67829861111112,93.67829861111112
Mathias Koehrer,2,1,3.0,7436199.0,89059946.0,0.5,3.0,7436199.0,89059946.0,86.06711805555555,1030.786412037037,86.06711805555555,1030.786412037037
Mateusz Berezecki,2,1,1.0,23772251.0,23772251.0,0.5,1.0,23772251.0,23772251.0,275.1417939814815,275.1417939814815,275.1417939814815,275.1417939814815
Matej Groma,2,1,2.0,1130091.0,15987047.0,0.5,2.0,1130091.0,15987047.0,13.079756944444444,185.0352662037037,13.079756944444444,185.0352662037037
Martin Vuille,2,1,1.0,6087608.0,6087608.0,0.5,1.0,6087608.0,6087608.0,70.45842592592592,70.45842592592592,70.45842592592592,70.45842592592592
Martin Pitt,2,1,2.5,23632931.0,49046506.0,0.5,2.5,23632931.0,49046506.0,273.5292939814815,567.6678935185186,273.5292939814815,567.6678935185186
Martin Hauke,2,2,3.5,54574408.5,58603338.0,1.0,1.75,27287204.25,29301669.0,631.6482465277778,678.279375,315.8241232638889,339.1396875
Maria Pasechnik,2,1,1.0,2587800.0,2587800.0,0.5,1.0,2587800.0,2587800.0,29.95138888888889,29.95138888888889,29.95138888888889,29.95138888888889
Manish Jaggi,2,1,1.0,36819796.0,36819796.0,0.5,1.0,36819796.0,36819796.0,426.1550462962963,426.1550462962963,426.1550462962963,426.1550462962963
Madhu Challa,2,1,3.0,102546678.0,141380472.0,0.5,3.0,102546678.0,141380472.0,1186.8828472222222,1636.3480555555554,1186.8828472222222,1636.3480555555554
Luhua Xu,2,1,1.0,1075780.0,1075780.0,0.5,1.0,1075780.0,1075780.0,12.451157407407408,12.451157407407408,12.451157407407408,12.451157407407408
Leon Luo,2,1,1.0,2529285.0,2529285.0,0.5,1.0,2529285.0,2529285.0,29.274131944444445,29.274131944444445,29.274131944444445,29.274131944444445
Konstantin Dorfman,2,1,1.0,82539892.0,82539892.0,0.5,1.0,82539892.0,82539892.0,955.3228240740741,955.3228240740741,955.3228240740741,955.3228240740741
Kieran Clancy,2,1,1.0,5186332.0,5186332.0,0.5,1.0,5186332.0,5186332.0,60.02699074074074,60.02699074074074,60.02699074074074,60.02699074074074
Kevin Smith,2,1,2.25,4743935.75,19069738.0,0.5,2.25,4743935.75,19069738.0,54.906663773148146,220.71456018518518,54.906663773148146,220.71456018518518
Ken Ma,2,1,1.0,18646442.0,18646442.0,0.5,1.0,18646442.0,18646442.0,215.81530092592592,215.81530092592592,215.81530092592592,215.81530092592592
Karl-Heinz Schneider,2,1,1.0,6491534.0,6491534.0,0.5,1.0,6491534.0,6491534.0,75.13349537037037,75.13349537037037,75.13349537037037,75.13349537037037
Kan Yan,2,1,1.0769230769230769,1851422.8461538462,2005708.0,0.5,1.0769230769230769,1851422.8461538462,2005708.0,21.428505163817665,23.214212962962964,21.428505163817665,23.214212962962964
Jun Nakajima,2,1,1.5,123871671.0,128364521.0,0.5,1.5,123871671.0,128364521.0,1433.6998958333334,1485.700474537037,1433.6998958333334,1485.700474537037
Jon Fraser,2,1,4.0,11649082.0,64082981.0,0.5,4.0,11649082.0,64082981.0,134.82733796296296,741.7011689814815,134.82733796296296,741.7011689814815
Jon Flatley,4,1,1.0,1096923.0,1096923.0,0.25,1.0,1096923.0,1096923.0,12.695868055555556,12.695868055555556,12.695868055555556,12.695868055555556
Jinke Fan,2,1,1.0,5169087.0,5169087.0,0.5,1.0,5169087.0,5169087.0,59.827395833333334,59.827395833333334,59.827395833333334,59.827395833333334
Jim Westfall,2,1,1.0,40827591.0,40827591.0,0.5,1.0,40827591.0,40827591.0,472.5415625,472.5415625,472.5415625,472.5415625
Jiahau Chang,2,1,1.0,5194250.0,5194250.0,0.5,1.0,5194250.0,5194250.0,60.11863425925926,60.11863425925926,60.11863425925926,60.11863425925926
Jerry Wong,2,1,1.0,32158067.0,32158067.0,0.5,1.0,32158067.0,32158067.0,372.19984953703704,372.19984953703704,372.19984953703704,372.19984953703704
Jerry Chuang,2,1,3.0,13.0,262577498.0,0.5,3.0,13.0,262577498.0,0.00015046296296296297,3039.091412037037,0.00015046296296296297,3039.091412037037
Jason Uy,2,1,1.0,4877576.0,4877576.0,0.5,1.0,4877576.0,4877576.0,56.45342592592593,56.45342592592593,56.45342592592593,56.45342592592593
Jacob Rasmussen,2,1,1.0,274814.0,274814.0,0.5,1.0,274814.0,274814.0,3.180717592592593,3.180717592592593,3.180717592592593,3.180717592592593
Jack Ma,2,1,1.0,1580597.0,1580597.0,0.5,1.0,1580597.0,1580597.0,18.29394675925926,18.29394675925926,18.29394675925926,18.29394675925926
Ico Doornekamp,2,1,1.0,743368.0,743368.0,0.5,1.0,743368.0,743368.0,8.603796296296297,8.603796296296297,8.603796296296297,8.603796296296297
Hugo Mills,2,1,1.0,4880940.0,4880940.0,0.5,1.0,4880940.0,4880940.0,56.49236111111111,56.49236111111111,56.49236111111111,56.49236111111111
huaibin Wang,2,1,1.0,105888011.0,105888011.0,0.5,1.0,105888011.0,105888011.0,1225.5556828703704,1225.5556828703704,1225.5556828703704,1225.5556828703704
Hideo Aoki,2,1,2.0,297778673.0,371562274.0,0.5,2.0,297778673.0,371562274.0,3446.5124189814815,4300.489282407408,3446.5124189814815,4300.489282407408
Harout Hedeshian,2,1,2.0,43178945.0,71626853.0,0.5,2.0,43178945.0,71626853.0,499.7563078703704,829.0145023148148,499.7563078703704,829.0145023148148
Hakjoo Kim,2,1,2.0,68504155.0,97437133.0,0.5,2.0,68504155.0,97437133.0,792.8721643518519,1127.7445949074074,792.8721643518519,1127.7445949074074
Guy Ergas,2,1,1.0,37580810.0,37580810.0,0.5,1.0,37580810.0,37580810.0,434.96307870370373,434.96307870370373,434.96307870370373,434.96307870370373
Gloria Li,2,1,1.0,11930622.0,11930622.0,0.5,1.0,11930622.0,11930622.0,138.0859027777778,138.0859027777778,138.0859027777778,138.0859027777778
Gil Rockah,2,1,1.0,17389857.0,17389857.0,0.5,1.0,17389857.0,17389857.0,201.27149305555557,201.27149305555557,201.27149305555557,201.27149305555557
Frank Shi,2,1,1.0,989795.0,989795.0,0.5,1.0,989795.0,989795.0,11.455960648148148,11.455960648148148,11.455960648148148,11.455960648148148
Federico Motta,2,1,1.0,1063048.0,1063048.0,0.5,1.0,1063048.0,1063048.0,12.303796296296296,12.303796296296296,12.303796296296296,12.303796296296296
Eugene Krasnikov,2,1,1.0,2459730.0,2459730.0,0.5,1.0,2459730.0,2459730.0,28.46909722222222,28.46909722222222,28.46909722222222,28.46909722222222
Ethan Lee,2,1,1.0,1555765.0,1555765.0,0.5,1.0,1555765.0,1555765.0,18.006539351851853,18.006539351851853,18.006539351851853,18.006539351851853
Erik Nordmark,2,1,1.0,50779294.0,50779294.0,0.5,1.0,50779294.0,50779294.0,587.7233101851851,587.7233101851851,587.7233101851851,587.7233101851851
Eric Saint-Etienne,2,1,1.0,9900871.0,9900871.0,0.5,1.0,9900871.0,9900871.0,114.59341435185185,114.59341435185185,114.59341435185185,114.59341435185185
Edward Chron,2,1,1.0,8893378.0,8893378.0,0.5,1.0,8893378.0,8893378.0,102.93261574074074,102.93261574074074,102.93261574074074,102.93261574074074
Eduardo Otubo,2,1,1.0,8373888.0,8373888.0,0.5,1.0,8373888.0,8373888.0,96.92,96.92,96.92,96.92
Dongchun Zhu,3,1,1.0,778814.0,778814.0,0.3333333333333333,1.0,778814.0,778814.0,9.014050925925925,9.014050925925925,9.014050925925925,9.014050925925925
Dmitry Mastykin,4,1,1.0,14275599.0,14275599.0,0.25,1.0,14275599.0,14275599.0,165.22684027777777,165.22684027777777,165.22684027777777,165.22684027777777
David Somayajulu,2,1,1.0,416679429.0,416679429.0,0.5,1.0,416679429.0,416679429.0,4822.678576388889,4822.678576388889,4822.678576388889,4822.678576388889
David Held,2,2,2.0,100176736.0,100176736.0,1.0,1.0,50088368.0,50088368.0,1159.452962962963,1159.452962962963,579.7264814814815,579.7264814814815
David Calavera,2,1,1.0,674761.0,674761.0,0.5,1.0,674761.0,674761.0,7.809733796296296,7.809733796296296,7.809733796296296,7.809733796296296
David Brunecz,2,1,1.0,224031.0,224031.0,0.5,1.0,224031.0,224031.0,2.592951388888889,2.592951388888889,2.592951388888889,2.592951388888889
Darwin Dingel,2,1,1.0,3321070.0,3321070.0,0.5,1.0,3321070.0,3321070.0,38.43831018518519,38.43831018518519,38.43831018518519,38.43831018518519
Daniele Castagna,2,1,1.0,1478258.0,1478258.0,0.5,1.0,1478258.0,1478258.0,17.109467592592594,17.109467592592594,17.109467592592594,17.109467592592594
Craig Bergstrom,2,1,1.0,42774506.0,42774506.0,0.5,1.0,42774506.0,42774506.0,495.07530092592594,495.07530092592594,495.07530092592594,495.07530092592594
Cody Schuffelen,2,1,1.0,5026503.0,5026503.0,0.5,1.0,5026503.0,5026503.0,58.17711805555555,58.17711805555555,58.17711805555555,58.17711805555555
Christian Hansen,2,1,1.0,11440348.0,11440348.0,0.5,1.0,11440348.0,11440348.0,132.41143518518518,132.41143518518518,132.41143518518518,132.41143518518518
Chris Dickens,2,1,1.0,15291253.0,15291253.0,0.5,1.0,15291253.0,15291253.0,176.9820949074074,176.9820949074074,176.9820949074074,176.9820949074074
Chong Yuan,2,1,1.0,161361.0,161361.0,0.5,1.0,161361.0,161361.0,1.8676041666666667,1.8676041666666667,1.8676041666666667,1.8676041666666667
Chintan Patel,2,1,1.0,3699249.0,3699249.0,0.5,1.0,3699249.0,3699249.0,42.81538194444445,42.81538194444445,42.81538194444445,42.81538194444445
Chenyi Qiang,2,1,1.0,585601.0,585601.0,0.5,1.0,585601.0,585601.0,6.777789351851852,6.777789351851852,6.777789351851852,6.777789351851852
Chen Fan,2,1,1.0,110847138.0,110847138.0,0.5,1.0,110847138.0,110847138.0,1282.9529861111112,1282.9529861111112,1282.9529861111112,1282.9529861111112
chandramouli narayanan,2,1,3.0,323797.0,103788432.0,0.5,3.0,323797.0,103788432.0,3.747650462962963,1201.255,3.747650462962963,1201.255
Cathy Zhou,2,1,1.0,4157021.0,4157021.0,0.5,1.0,4157021.0,4157021.0,48.11366898148148,48.11366898148148,48.11366898148148,48.11366898148148
Cambda Zhu,6,1,1.0,2319023.0,2319023.0,0.16666666666666666,1.0,2319023.0,2319023.0,26.84054398148148,26.84054398148148,26.84054398148148,26.84054398148148
Caleb Raitto,2,1,1.0,218723.0,218723.0,0.5,1.0,218723.0,218723.0,2.5315162037037036,2.5315162037037036,2.5315162037037036,2.5315162037037036
Brian Kim,2,1,2.0,19121207.0,32844266.0,0.5,2.0,19121207.0,32844266.0,221.3102662037037,380.1419675925926,221.3102662037037,380.1419675925926
Boris Krasnovskiy,2,1,1.0,2636278.0,2636278.0,0.5,1.0,2636278.0,2636278.0,30.51247685185185,30.51247685185185,30.51247685185185,30.51247685185185
Bogdan Hamciuc,2,1,1.2,32532910.8,37084247.0,0.5,1.2,32532910.8,37084247.0,376.5383194444444,429.21582175925926,376.5383194444444,429.21582175925926
Bernd Krumboeck,2,1,1.0,211348709.0,211348709.0,0.5,1.0,211348709.0,211348709.0,2446.165613425926,2446.165613425926,2446.165613425926,2446.165613425926
Ben Kao,2,1,1.0,17625854.0,17625854.0,0.5,1.0,17625854.0,17625854.0,204.00293981481482,204.00293981481482,204.00293981481482,204.00293981481482
Basil Gor,2,1,1.0,78908761.0,78908761.0,0.5,1.0,78908761.0,78908761.0,913.2958449074074,913.2958449074074,913.2958449074074,913.2958449074074
Bartosz Folta,2,1,1.0,11503633.0,11503633.0,0.5,1.0,11503633.0,11503633.0,133.14390046296296,133.14390046296296,133.14390046296296,133.14390046296296
Asmaa Mnebhi,3,1,1.0,116483.0,116483.0,0.3333333333333333,1.0,116483.0,116483.0,1.3481828703703704,1.3481828703703704,1.3481828703703704,1.3481828703703704
Ashley Hughes,2,1,1.0,6235022.0,6235022.0,0.5,1.0,6235022.0,6235022.0,72.16460648148148,72.16460648148148,72.16460648148148,72.16460648148148
Arun Raghavan,2,1,1.0,7194869.0,7194869.0,0.5,1.0,7194869.0,7194869.0,83.27394675925926,83.27394675925926,83.27394675925926,83.27394675925926
Archana Sathyakumar,2,1,1.0,18229841.0,18229841.0,0.5,1.0,18229841.0,18229841.0,210.99353009259258,210.99353009259258,210.99353009259258,210.99353009259258
Anirudh Ghayal,2,1,1.0,237809849.0,237809849.0,0.5,1.0,237809849.0,237809849.0,2752.4288078703703,2752.4288078703703,2752.4288078703703,2752.4288078703703
Anirudha Sarangi,2,1,1.0,70575628.0,70575628.0,0.5,1.0,70575628.0,70575628.0,816.8475462962963,816.8475462962963,816.8475462962963,816.8475462962963
Andrew Hunter,2,1,1.6666666666666667,48468747.125,62866210.0,0.5,1.6666666666666667,48468747.125,62866210.0,560.9808695023148,727.6181712962963,560.9808695023148,727.6181712962963
Andrea Greco,2,1,1.0,15995050.0,15995050.0,0.5,1.0,15995050.0,15995050.0,185.1278935185185,185.1278935185185,185.1278935185185,185.1278935185185
Andrea Galbusera,2,1,1.0,66527799.0,66527799.0,0.5,1.0,66527799.0,66527799.0,769.9976736111112,769.9976736111112,769.9976736111112,769.9976736111112
Anant Gole,2,1,5.0,65396269.0,284243213.0,0.5,5.0,65396269.0,284243213.0,756.901261574074,3289.852002314815,756.901261574074,3289.852002314815
Amir Levy,2,1,1.0,1302856.0,1302856.0,0.5,1.0,1302856.0,1302856.0,15.079351851851852,15.079351851851852,15.079351851851852,15.079351851851852
Alex Wang,2,1,2.0,104014224.0,163688259.0,0.5,2.0,104014224.0,163688259.0,1203.8683333333333,1894.5400347222221,1203.8683333333333,1894.5400347222221
Adriana Kobylak,2,1,1.0,6392483.0,6392483.0,0.5,1.0,6392483.0,6392483.0,73.98707175925927,73.98707175925927,73.98707175925927,73.98707175925927
Abdun Nihaal,2,1,1.0,493429.0,493429.0,0.5,1.0,493429.0,493429.0,5.710983796296296,5.710983796296296,5.710983796296296,5.710983796296296
Aaron Salter,2,1,1.0,23587787.0,23587787.0,0.5,1.0,23587787.0,23587787.0,273.0067939814815,273.0067939814815,273.0067939814815,273.0067939814815
Zach Reizner,3,1,1.0,8376419.0,8376419.0,0.3333333333333333,1.0,8376419.0,8376419.0,96.94929398148147,96.94929398148147,96.94929398148147,96.94929398148147
Zachary Zhang,3,2,2.0,23029798.0,23029798.0,0.6666666666666666,1.0,11514899.0,11514899.0,266.548587962963,266.548587962963,133.2742939814815,133.2742939814815
Yunwei Zhang,3,2,9.0,53825939.2,73407078.0,0.6666666666666666,4.5,26912969.6,36703539.0,622.9854074074075,849.6189583333334,311.49270370370374,424.8094791666667
Yue Wang,3,1,1.0,1761457.0,1761457.0,0.3333333333333333,1.0,1761457.0,1761457.0,20.387233796296297,20.387233796296297,20.387233796296297,20.387233796296297
Yetunde Adebisi,3,1,2.0,36037854.5,36098538.0,0.3333333333333333,2.0,36037854.5,36098538.0,417.1047974537037,417.8071527777778,417.1047974537037,417.8071527777778
Yadan Fan,3,1,1.0,36726339.0,36726339.0,0.3333333333333333,1.0,36726339.0,36726339.0,425.07336805555553,425.07336805555553,425.07336805555553,425.07336805555553
Xing Wei,3,1,1.0,206280834.0,206280834.0,0.3333333333333333,1.0,206280834.0,206280834.0,2387.509652777778,2387.509652777778,2387.509652777778,2387.509652777778
Xiaodong Liu,3,1,1.0,59309393.0,59309393.0,0.3333333333333333,1.0,59309393.0,59309393.0,686.4513078703703,686.4513078703703,686.4513078703703,686.4513078703703
Weibing Zhang,3,1,1.0,41760180.0,41760180.0,0.3333333333333333,1.0,41760180.0,41760180.0,483.3354166666667,483.3354166666667,483.3354166666667,483.3354166666667
Wang Lei,3,1,2.0,124190318.0,242398284.0,0.3333333333333333,2.0,124190318.0,242398284.0,1437.387939814815,2805.5356944444443,1437.387939814815,2805.5356944444443
Vlad Lungu,3,1,5.0,14613336.0,178293996.0,0.3333333333333333,5.0,14613336.0,178293996.0,169.13583333333332,2063.587916666667,169.13583333333332,2063.587916666667
Vincent Cheng,6,1,1.0,472382.0,472382.0,0.16666666666666666,1.0,472382.0,472382.0,5.467384259259259,5.467384259259259,5.467384259259259,5.467384259259259
Victor Chibotaru,3,2,2.0,14967456.0,14967456.0,0.6666666666666666,1.0,7483728.0,7483728.0,173.23444444444445,173.23444444444445,86.61722222222222,86.61722222222222
Vathsala Nagaraju,3,1,1.0,2519900.0,2519900.0,0.3333333333333333,1.0,2519900.0,2519900.0,29.16550925925926,29.16550925925926,29.16550925925926,29.16550925925926
Valentin Raevsky,3,1,2.0,82270952.0,95831275.0,0.3333333333333333,2.0,82270952.0,95831275.0,952.2100925925926,1109.158275462963,952.2100925925926,1109.158275462963
Uri Yanai,3,1,1.0,7709760.0,7709760.0,0.3333333333333333,1.0,7709760.0,7709760.0,89.23333333333333,89.23333333333333,89.23333333333333,89.23333333333333
Trent Jaeger,3,1,2.0,250608070.75,313204493.25,0.3333333333333333,2.0,250608070.75,313204493.25,2900.5563744212964,3625.0520052083334,2900.5563744212964,3625.0520052083334
Tom Mingarelli,3,1,5.0,39349455.0,206104216.0,0.3333333333333333,5.0,39349455.0,206104216.0,455.43350694444445,2385.465462962963,455.43350694444445,2385.465462962963
Tim Sander,3,1,1.0,9310696.0,9310696.0,0.3333333333333333,1.0,9310696.0,9310696.0,107.76268518518519,107.76268518518519,107.76268518518519,107.76268518518519
Tarun Vyas,3,2,3.333333333333333,4476590.0,6178650.666666668,0.6666666666666666,1.6666666666666665,2238295.0,3089325.333333334,51.81238425925926,71.51216049382718,25.90619212962963,35.75608024691359
Tanmay Inamdar,3,1,2.0,115539062.0,119756339.0,0.3333333333333333,2.0,115539062.0,119756339.0,1337.257662037037,1386.0687384259259,1337.257662037037,1386.0687384259259
Sylvain Chouleur,3,1,2.6,27975987.0,75006028.0,0.3333333333333333,2.6,27975987.0,75006028.0,323.79614583333336,868.1253240740741,323.79614583333336,868.1253240740741
Sven Schmitt,3,1,1.0,38722982.0,38722982.0,0.3333333333333333,1.0,38722982.0,38722982.0,448.18266203703706,448.18266203703706,448.18266203703706,448.18266203703706
Stefan Baranoff,3,1,1.0,410727.0,410727.0,0.3333333333333333,1.0,410727.0,410727.0,4.753784722222222,4.753784722222222,4.753784722222222,4.753784722222222
Siddartha Mohanadoss,3,1,1.0,22197934.0,22197934.0,0.3333333333333333,1.0,22197934.0,22197934.0,256.9205324074074,256.9205324074074,256.9205324074074,256.9205324074074
Shaun Ruffell,3,1,3.0,121343736.0,213565373.5,0.3333333333333333,3.0,121343736.0,213565373.5,1404.441388888889,2471.8214525462963,1404.441388888889,2471.8214525462963
Sergio Valverde,3,1,1.0,33259010.0,33259010.0,0.3333333333333333,1.0,33259010.0,33259010.0,384.94224537037036,384.94224537037036,384.94224537037036,384.94224537037036
Sergey Temerkhanov,3,1,1.0,49032006.0,49032006.0,0.3333333333333333,1.0,49032006.0,49032006.0,567.5000694444444,567.5000694444444,567.5000694444444,567.5000694444444
Sebastian Basierski,3,2,2.0,43193532.0,43193532.0,0.6666666666666666,1.0,21596766.0,21596766.0,499.9251388888889,499.9251388888889,249.96256944444445,249.96256944444445
Sayali Lokhande,5,1,1.5714285714285714,25929599.85714286,45376798.0,0.2,1.5714285714285714,25929599.85714286,45376798.0,300.11110945767194,525.1944212962962,300.11110945767194,525.1944212962962
Ruchi Kandoi,3,1,1.0,16182511.0,16182511.0,0.3333333333333333,1.0,16182511.0,16182511.0,187.2975810185185,187.2975810185185,187.2975810185185,187.2975810185185
Rohit Jain,3,1,2.0,15433411.5,50240407.0,0.3333333333333333,2.0,15433411.5,50240407.0,178.62744791666665,581.4861921296297,178.62744791666665,581.4861921296297
Roald Frederickx,3,1,1.0,146481861.0,146481861.0,0.3333333333333333,1.0,146481861.0,146481861.0,1695.3919097222222,1695.3919097222222,1695.3919097222222,1695.3919097222222
Ray Strode,3,1,1.0,16064122.0,16064122.0,0.3333333333333333,1.0,16064122.0,16064122.0,185.92733796296295,185.92733796296295,185.92733796296295,185.92733796296295
Prasun Maiti,3,1,1.0,5415074.0,5415074.0,0.3333333333333333,1.0,5415074.0,5415074.0,62.67446759259259,62.67446759259259,62.67446759259259,62.67446759259259
Prakash Gupta,3,1,1.0,16932750.0,16932750.0,0.3333333333333333,1.0,16932750.0,16932750.0,195.98090277777777,195.98090277777777,195.98090277777777,195.98090277777777
Pradeep Satyanarayana,3,1,3.0,8202689.0,298635108.0,0.3333333333333333,3.0,8202689.0,298635108.0,94.93853009259259,3456.424861111111,94.93853009259259,3456.424861111111
Phil Auld,4,1,1.0,17147558.0,17147558.0,0.25,1.0,17147558.0,17147558.0,198.4671064814815,198.4671064814815,198.4671064814815,198.4671064814815
Peter Heise,3,1,2.0,37249182.0,42797208.0,0.3333333333333333,2.0,37249182.0,42797208.0,431.1247916666667,495.33805555555557,431.1247916666667,495.33805555555557
